mill_cd,codes,type,code_type,dscr,tax_dist,name,curr,tot_mill,percent_rounded,,,mill_cd
678,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,165.204,9.83,,,
682,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,140.204,11.59,,,
683,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,115.204,14.1,,,
689,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,115.204,14.1,,,
691,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,115.204,14.1,,,
697,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,165.204,9.83,,,
1383,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,109.216,14.88,,,
1385,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,127.306,12.76,,,
1389,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,115.187,14.1,,,
1392,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,118.368,13.73,,,
1393,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,160.368,10.13,,,
1394,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,162.368,10.01,,,
1395,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,118.368,13.73,,,
1396,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,118.368,13.73,,,
1399,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,161.838,10.04,,,
1400,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,111.053,14.63,,,
1402,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,111.053,14.63,,,
1404,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,168.048,9.67,,,
1406,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,107.872,15.06,,,
1407,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,164.01,9.91,,,
1410,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,106.872,15.2,,,
1411,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,172.899,9.4,,,
1412,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,128.368,12.66,,,
1414,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,115.187,14.1,,,
1419,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,172.214,9.43,,,
1420,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,172.904,9.4,,,
1421,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,175.404,9.26,,,
1422,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,110.053,14.76,,,
1423,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,124.125,13.09,,,
1426,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,106.872,15.2,,,
1427,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,106.872,15.2,,,
1428,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,110.053,14.76,,,
1429,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,109.321,14.86,,,
1430,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,110.321,14.73,,,
1431,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,103.107,15.76,,,
1432,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,93.273,17.42,,,
1433,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,97.673,16.63,,,
1434,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,104.603,15.53,,,
1435,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,103.603,15.68,,,
1436,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,104.603,15.53,,,
1437,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,127.373,12.76,,,
1438,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,127.373,12.76,,,
1439,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,172.514,9.42,,,
1440,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,114.203,14.23,,,
1441,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,103.603,15.68,,,
1442,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,154.603,10.51,,,
1443,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,144.203,11.27,,,
1444,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,159.223,10.2,,,
1445,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,114.203,14.23,,,
1446,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,182.114,8.92,,,
1447,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,104.603,15.53,,,
1448,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,195.284,8.32,,,
1449,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,142.909,11.37,,,
1450,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,173.603,9.36,,,
1451,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,98.673,16.47,,,
1452,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,94.173,17.25,,,
1453,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,94.173,17.25,,,
1454,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,94.173,17.25,,,
1455,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,97.673,16.63,,,
1456,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,95.173,17.07,,,
1457,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,95.173,17.07,,,
1458,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,102.72,15.82,,,
1459,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,103.72,15.66,,,
1460,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,96.773,16.79,,,
1461,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,99.361,16.35,,,
1462,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,149.623,10.86,,,
2789,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,100.378,16.19,,,
2790,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.784,15.96,,,
2792,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.784,15.96,,,
2794,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.278,16.04,,,
2795,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.784,15.96,,,
2980,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.784,15.96,,,
2981,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.784,15.96,,,
3273,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.784,15.96,,,
3274,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.278,16.04,,,
3275,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,118.381,13.72,,,
4195,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,110.053,14.76,,,
4196,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,118.368,13.73,,,
4197,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,92.963,17.48,,,
4199,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,92.963,17.48,,,
4227,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,96.773,16.79,,,
4228,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,97.673,16.63,,,
4229,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,97.673,16.63,,,
4230,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,97.673,16.63,,,
4231,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,98.673,16.47,,,
4232,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,98.673,16.47,,,
4233,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,105.284,15.43,,,
4239,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,105.284,15.43,,,
4243,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,103.878,15.64,,,
4248,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,97.463,16.67,,,
4249,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,104.778,15.51,,,
4262,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,104.778,15.51,,,
4530,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,93.963,17.29,,,
4531,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,93.963,17.29,,,
4791,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.278,16.04,,,
4794,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.278,16.04,,,
4796,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,104.778,15.51,,,
4941,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,101.74,15.97,,,
5003,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,109.869,14.79,,,
5141,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,103.778,15.66,,,
5142,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,103.778,15.66,,,
5143,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,100.378,16.19,,,
5191,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,93.425,17.39,,,
5240,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,94.425,17.21,,,
5241,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,94.425,17.21,,,
5269,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,103.878,15.64,,,
5274,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,104.778,15.51,,,
5275,608,F,FIRE PROTECTION DISTRICT,MOUNTAIN VIEW FIRE DISTRICT,60801,MOUNTAIN VIEW FIRE RESCUE DISTRICT GENERAL OPER,16.247,104.778,15.51,,,
700,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,123.29,3.2,,,
701,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,122.29,3.22,,,
702,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,123.29,3.2,,,
703,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,123.29,3.2,,,
704,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,122.29,3.22,,,
824,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,98.499,4,,,
825,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,104.358,3.78,,,
874,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,105.358,3.74,,,
1366,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,70.91,5.56,,,
2824,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,104.358,3.78,,,
2829,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,104.358,3.78,,,
2875,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60901,LYONS FIRE DIST GENERAL OPERATING,3.942,105.358,3.74,,,
700,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,123.29,0.02,,,
701,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,122.29,0.02,,,
702,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,123.29,0.02,,,
703,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,123.29,0.02,,,
704,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,122.29,0.02,,,
824,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,98.499,0.02,,,
825,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,104.358,0.02,,,
874,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,105.358,0.02,,,
1366,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,70.91,0.03,,,
2824,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,104.358,0.02,,,
2829,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,104.358,0.02,,,
2875,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60905,LYONS FIRE DIST REFUND ABATEME,0.02,105.358,0.02,,,
700,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,123.29,8.11,,,
701,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,122.29,8.18,,,
702,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,123.29,8.11,,,
703,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,123.29,8.11,,,
704,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,122.29,8.18,,,
824,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,98.499,10.15,,,
825,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,104.358,9.58,,,
874,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,105.358,9.49,,,
1366,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,70.91,14.1,,,
2824,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,104.358,9.58,,,
2829,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,104.358,9.58,,,
2875,609,F,FIRE PROTECTION DISTRICT,LYONS FIRE DISTRICT,60906,LYONS FIRE DIST OTHER,10,105.358,9.49,,,
351,610,F,FIRE PROTECTION DISTRICT,SUNSHINE FIRE DISTRICT,61001,SUNSHINE FIRE DIST GENERAL OPERATING,8.48,110.656,7.66,,,
1370,610,F,FIRE PROTECTION DISTRICT,SUNSHINE FIRE DISTRICT,61001,SUNSHINE FIRE DIST GENERAL OPERATING,8.48,91.356,9.28,,,
1371,610,F,FIRE PROTECTION DISTRICT,SUNSHINE FIRE DISTRICT,61001,SUNSHINE FIRE DIST GENERAL OPERATING,8.48,92.762,9.14,,,
351,610,F,FIRE PROTECTION DISTRICT,SUNSHINE FIRE DISTRICT,61004,SUNSHINE FIRE DIST OTHER,3.56,110.656,3.22,,,
